Project Name,Package Name,Type Name,Method Name,Code Smell
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,bsPutInt,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues0,Complex Conditional
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues1,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues3,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues3,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues4,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues5,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues6,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,sendMTFValues7,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,moveToFrontCodeAndSend,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Complex Conditional
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Long Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSimpleSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainQSort3,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainQSort3,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainQSort3,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainQSort3,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Long Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,mainSort,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,randomiseBlock,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,randomiseBlock,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,randomiseBlock,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Complex Method
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,generateMTFValues,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2OutputStream,Data,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,Data,Data,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,initialiseCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,updateCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,updateCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,updateCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,updateCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,updateCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CRC,updateCRC,Magic Number
ant-rel-1.8.0,org.apache.tools.bzip2,CBZip2StreamTest,testNullPointer,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessage,sanitizeAddress,Complex Method
ant-rel-1.8.0,org.apache.tools.mail,MailMessage,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessage,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,SmtpResponseReader,getResponse,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,SmtpResponseReader,getResponse,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,SmtpResponseReader,hasMoreLines,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,SmtpResponseReader,hasMoreLines,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,SmtpResponseReader,append,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,SmtpResponseReader,append,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,setUp,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAPIExample,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAPIExample,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAPIExample,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAPIExample,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAPIExample,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAPIExample,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testToOnly,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testToOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testToOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testToOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testToOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testCcOnly,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testCcOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testCcOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testCcOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testCcOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testBccOnly,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testBccOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testBccOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testBccOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testBccOnly,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testNoSubject,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testNoSubject,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testNoSubject,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testNoSubject,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testNoSubject,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testEmptyBody,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testEmptyBody,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testEmptyBody,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testEmptyBody,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testEmptyBody,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAsciiCharset,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAsciiCharset,Long Statement
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAsciiCharset,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAsciiCharset,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAsciiCharset,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,testAsciiCharset,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,run,Complex Method
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,run,Complex Method
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,run,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,run,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,MailMessageTest,run,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,ServerThread,run,Complex Method
ant-rel-1.8.0,org.apache.tools.mail,ServerThread,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,ServerThread,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,ServerThread,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,ServerThread,disconnect,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,ClientThread,run,Complex Method
ant-rel-1.8.0,org.apache.tools.mail,ClientThread,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.mail,ClientThread,run,Magic Number
ant-rel-1.8.0,org.apache.tools.mail,ClientThread,run,Magic Number
